,MACD_20_60,RSI252,MACD_5_20,RSI60,RSI20,VWAP,PSY60,PSY20,PSY252,changepoint_bocd,signal_momentum,Symbol,Close,prediction
2023-12-14,-1.4520822642935869,0.4818380182261584,-0.22991693663875878,0.3995386389850058,0.4077253218884122,72.208945559207,0.43333333333333335,0.4,0.4365079365079365,0.06034027910024509,-0.026963473898730217,VNM,62.07,0.0
2023-12-15,-0.268948031693915,0.5089635277148156,0.04080671611840003,0.4329813160032494,0.4551724137931034,18.229793334070852,0.4166666666666667,0.5,0.4444444444444444,0.057183581757577685,-0.017218543046357615,TCB,14.84,0.0
2023-12-15,-1.020275401094075,0.44696150174992044,1.1984231110548151,0.4363672182821119,0.5455132343447386,60.19973220258922,0.35,0.3,0.373015873015873,0.07154822014479911,0.023633925578276926,BCM,61.07,1.0
2023-12-15,-0.6396644955504129,0.4542403904820012,0.09270458481085342,0.4296470588235293,0.4711388455538223,50.90067638999545,0.45,0.45,0.4246031746031746,0.05675493216421903,-0.009494482935591408,BVH,38.6,0.0
2023-12-15,-1.3153097690371638,0.4739856801909308,-0.19242454063901704,0.41165755919854286,0.4774774774774774,30.705021466032314,0.45,0.45,0.44047619047619047,0.05939146940006465,-0.010964912280701733,VRE,22.55,0.0
2023-12-15,-0.39637125649169036,0.5155598642753272,-0.0453533056046993,0.42002830856334045,0.5515320334261838,44.37069530266582,0.45,0.5,0.49603174603174605,0.05629628643759331,0.023717948717948856,PLX,31.94,1.0
2023-12-15,0.5122275916335681,0.5427056981086615,0.15090500440901877,0.48998257839721254,0.5203007518796993,22.252493283017834,0.48333333333333334,0.55,0.503968253968254,0.056353167588675764,0.011207970112079746,HPG,24.36,0.0
2023-12-15,1.2560490088434904,0.48389405869720825,-0.7621577428240158,0.5348837209302326,0.4463519313304721,124.10160650960312,0.55,0.6,0.4880952380952381,0.06600689325921305,-0.023696682464455,VJC,103.0,0.0
2023-12-15,0.3919621071838506,0.5571196534921494,0.15176963396480403,0.5482374768089054,0.547945205479452,8.203480530944303,0.5333333333333333,0.5,0.5357142857142857,0.054799964516398736,0.02287581699346397,LPB,12.52,0.0
2023-12-15,0.14821986088947625,0.5290183631829517,0.06115897546390059,0.4699728787291747,0.5442043222003928,23.05349800888018,0.55,0.6,0.5277777777777778,0.057169013029095134,0.023352361183186288,GVR,19.72,0.0
2023-12-15,0.3987943519024988,0.5628794449262792,0.23350126354724843,0.5792349726775955,0.5999999999999999,11.898273442868454,0.45,0.55,0.503968253968254,0.06013910788158798,0.02700877785280209,HDB,15.21,0.0
2023-12-15,-0.09015345774398575,0.5194610778443114,-0.028499147983357176,0.44074436826640556,0.4902912621359225,13.176378592606422,0.4166666666666667,0.5,0.48412698412698413,0.05703455104602313,-0.003112840466926059,TPB,12.81,0.0
2023-12-15,-0.017015635961106668,0.5315243415802076,0.03292496717268456,0.4702058504875406,0.4647058823529408,13.197385705956268,0.43333333333333335,0.3,0.4880952380952381,0.05552972212616718,-0.007751937984496138,MBB,15.36,0.0
2023-12-15,-0.07019972384490103,0.522829006266786,-0.031164522415583207,0.45182724252491696,0.43661971830985924,13.504178128840795,0.5,0.45,0.47619047619047616,0.055575554638297296,-0.01816958277254377,VIB,14.59,0.0
2023-12-15,-2.4033361405292197,0.44923236319110854,-0.525539791039364,0.38682804149638483,0.47302631578947363,75.00722902375776,0.4,0.4,0.4166666666666667,0.056499256785533185,-0.014123320702721376,SAB,57.24,0.0
2023-12-15,-1.9807068022100154,0.4860549171926417,0.5845368298804914,0.4022229940951719,0.47667638483965014,46.513474645859006,0.43333333333333335,0.4,0.4801587301587302,0.060339535894939296,-0.015583150718285865,MWG,40.43,0.0
2023-12-15,0.02937388764303961,0.5100841458528115,0.1749190887204044,0.4533410138248848,0.5218978102189784,23.610930787882236,0.4166666666666667,0.35,0.4880952380952381,0.058326767012527335,0.004514672686230181,CTG,26.7,0.0
2023-12-15,-0.944655700845118,0.5196036191296856,-0.620458056417764,0.4085173501577287,0.3469387755102041,22.285088495206825,0.38333333333333336,0.35,0.5079365079365079,0.06546710642218469,-0.07666098807495736,STB,27.1,0.0
2023-12-15,-2.7907857398078306,0.4468750000000001,0.5717539303415009,0.4258373205741627,0.47639484978540786,78.87425734724616,0.48333333333333334,0.5,0.46825396825396826,0.06079775897377501,-0.01716068642745705,MSN,63.0,0.0
2023-12-15,-0.07963711809369478,0.5221389645776567,-0.05959816629471959,0.4504181600955795,0.394904458598726,8.610775369825049,0.4166666666666667,0.4,0.4246031746031746,0.05950310024455013,-0.03544575725026855,SHB,8.98,0.0
2023-12-15,0.05827255149675281,0.5351027397260274,0.11571283675469424,0.5184757505773674,0.5092592592592594,12.000256967006482,0.4666666666666667,0.5,0.4444444444444444,0.05708560508463867,0.0025109855618330457,ACB,15.97,0.0
2023-12-15,-2.0687998100169835,0.4521134296415195,0.47964120251318576,0.42260442260442277,0.602739726027397,74.55410259792514,0.4666666666666667,0.5,0.3968253968253968,0.051746022702627334,0.035545023696682554,VIC,43.7,0.0
2023-12-15,0.4920907258254239,0.5481714112045385,0.03718580363334212,0.49147414741474144,0.5136054421768708,19.021461165716634,0.5,0.5,0.503968253968254,0.05554820413189308,0.009760065067100365,SSI,24.83,0.0
2023-12-15,-1.7002572158852303,0.47748946551341753,-0.8743165871913021,0.37173666288308743,0.4106104651162789,66.90293235955033,0.35,0.4,0.42063492063492064,0.08160828007481775,-0.03434794750069825,GAS,69.16,0.0
2023-12-15,-2.5651676514998556,0.46747765640516387,-0.19982268856530538,0.4083710407239819,0.562913907284768,64.87329922505269,0.43333333333333335,0.45,0.46825396825396826,0.05387630775401579,0.024390243902438824,VHM,39.9,1.0
2023-12-15,-0.3030950886039392,0.5190263969832019,-0.24213838959542855,0.45425463851567516,0.41741741741741756,16.666834417375558,0.48333333333333334,0.45,0.49206349206349204,0.07481988193086403,-0.030829596412556115,VPB,17.29,0.0
2023-12-15,-1.4526731677047238,0.4823332905049467,-0.33704106005082224,0.4012045401899468,0.4077253218884118,72.19513452121306,0.43333333333333335,0.4,0.4365079365079365,0.0606974009496991,-0.027078085642317506,VNM,61.8,0.0
2023-12-15,1.681994511985124,0.5852332285115304,1.589728770471467,0.49629629629629624,0.6627393225331367,41.60944889628521,0.5,0.65,0.49206349206349204,0.05394575896609979,0.05712070302403727,FPT,81.8,1.0
2023-12-15,-0.7064947280824114,0.5373541127961423,-0.8899717854239242,0.4216946917243653,0.35347043701799535,37.97461647185853,0.43333333333333335,0.4,0.5119047619047619,0.08430657105988879,-0.03981837233670982,VCB,54.98,0.0
2023-12-15,-1.0741922707176634,0.4686520376175548,-0.285866206540593,0.3952536824877251,0.23655913978494594,21.421706086761862,0.36666666666666664,0.15,0.43253968253968256,0.06574717611110405,-0.024043179587831087,SSB,19.89,0.0
2023-12-15,0.8043077606537352,0.5292779426310584,1.0781035019545158,0.5105619768832202,0.6848958333333335,24.222441646379274,0.43333333333333335,0.55,0.44841269841269843,0.055194212586285825,0.0902733630006356,BID,34.3,1.0
2023-12-18,-0.005068148613268875,0.5071713147410358,-0.011025801458195872,0.48105134474327627,0.4399999999999998,23.611953910963546,0.4166666666666667,0.35,0.4880952380952381,0.05970227025840271,-0.014750378214826054,CTG,26.05,0.0
2023-12-18,-0.09041477810021625,0.521661456007146,-0.10662120810607334,0.483126110124334,0.42081447963800905,13.505596241359791,0.5,0.45,0.47619047619047616,0.06005104706290036,-0.023728813559321993,VIB,14.4,0.0
2023-12-18,0.11183407631601838,0.5237015196189612,-0.07942067076587378,0.4891129032258064,0.44488977955911807,23.052307971308505,0.55,0.55,0.5238095238095238,0.05806922557088724,-0.027749747729566177,GVR,19.27,0.0
2023-12-18,-1.990717041029491,0.4829454038399657,0.10393883414479888,0.4018740239458615,0.4664764621968617,46.4920070689425,0.43333333333333335,0.4,0.47619047619047616,0.0728738394362776,-0.023365647526721323,MWG,39.29,0.0
2023-12-18,0.3770511208807754,0.555175363558597,0.1226207347490007,0.5520833333333333,0.44827586206896564,11.90308960600186,0.45,0.5,0.503968253968254,0.05573443804882422,-0.01603206412825653,HDB,14.73,0.0
2023-12-18,0.821732664248799,0.5267619517003451,0.8857065830075896,0.5163240628778719,0.6414141414141419,24.22480551691728,0.43333333333333335,0.5,0.4444444444444444,0.055243618668426385,0.07079646017699126,BID,33.88,0.0
2023-12-18,-1.073085424431902,0.4433503755601842,0.47007610159100466,0.43783356394544376,0.5038759689922481,60.198688028002294,0.35,0.3,0.373015873015873,0.22571410666724584,0.002179014415018443,BCM,59.79,1.0
2023-12-18,1.2103916477012575,0.48719772403982925,-0.5251677251320359,0.5443037974683544,0.4860557768924303,124.085992333808,0.55,0.6,0.4880952380952381,0.06253355449266033,-0.0066225165562914245,VJC,105.0,0.0
2023-12-18,-1.5111054159897108,0.4806042760209961,-0.6290511325834629,0.3908802177858439,0.392156862745098,72.18118702776351,0.4166666666666667,0.4,0.4365079365079365,0.06786358621942847,-0.0332326283987916,VNM,60.8,0.0
2023-12-18,-1.784159735773585,0.4722175778855264,-1.1152882338542867,0.3775941583397387,0.40794223826714815,66.90412322774384,0.35,0.4,0.4166666666666667,0.09902103722950749,-0.03578947368421048,GAS,68.7,0.0
2023-12-18,-1.0230345568846104,0.5131295738269479,-0.8305400555347013,0.41440000000000005,0.31875,22.289265519613213,0.38333333333333336,0.35,0.503968253968254,0.11545316764719961,-0.09931506849315064,STB,26.3,0.0
2023-12-18,-2.5203357949542564,0.46747765640516387,-0.2829396290675845,0.41782407407407407,0.562913907284768,64.851151149702,0.43333333333333335,0.45,0.46825396825396826,0.05391999466832792,0.024390243902438824,VHM,39.9,1.0
2023-12-18,0.45663092752270984,0.5489499847823881,-0.04888860454536115,0.5152825836216839,0.4670731707317074,19.02571157271874,0.5,0.45,0.503968253968254,0.05532937891669599,-0.021352313167259718,SSI,24.75,0.0
2023-12-18,-0.8284673836191345,0.5345297116123175,-1.1466471138599843,0.4153946086391686,0.30594184576485506,37.990258690902344,0.43333333333333335,0.35,0.5079365079365079,0.1867161045518086,-0.05330786594894943,VCB,54.52,0.0
2023-12-18,-0.665230576615464,0.45285888077858877,-0.11562568946372664,0.4484282907662081,0.4441176470588231,50.8972861265261,0.45,0.45,0.4246031746031746,0.056943060153981206,-0.01952723535457357,BVH,38.16,0.0
2023-12-18,-0.433991912458211,0.5139157325086974,-0.22321069500360835,0.43816906607604283,0.5245033112582782,44.368058095444525,0.45,0.5,0.49603174603174605,0.056879578649263844,0.011858974358974317,PLX,31.57,1.0
2023-12-18,-2.4845527009311468,0.4456072836493336,-0.9604150147913657,0.39420150568636886,0.45650793650793653,74.95221158313801,0.4,0.4,0.4126984126984127,0.060945333130157556,-0.023855127981890933,SAB,56.06,0.0
2023-12-18,0.37144721783485224,0.5559157212317666,0.07196200373146411,0.5710144927536233,0.5128205128205129,8.204506845322548,0.5333333333333333,0.5,0.5357142857142857,0.05611374270878945,0.006535947712418277,LPB,12.32,1.0
2023-12-18,-2.002631263513983,0.4528403001071811,0.31342840896603974,0.45623342175066317,0.5342465753424657,74.53055734608489,0.4666666666666667,0.45,0.3968253968253968,0.05150206512449407,0.011709601873536313,VIC,43.2,1.0
2023-12-18,-0.3465801911921105,0.5169882192248592,-0.36509943275651224,0.4683377308707125,0.3527696793002921,16.66735581491341,0.48333333333333334,0.4,0.49206349206349204,0.14432746745785166,-0.05604883462819077,VPB,17.01,0.0
2023-12-18,-2.7671370788792657,0.44813538075838294,0.1224815892084834,0.45292620865139943,0.4847161572052401,78.860208797811,0.48333333333333334,0.5,0.46825396825396826,0.06038643329119509,-0.011006289308176154,MSN,62.9,0.0
2023-12-18,-0.01937638976765399,0.5294431121769252,0.010822649732519452,0.4948688711516534,0.5,13.198206288833378,0.43333333333333335,0.3,0.48412698412698413,0.055577380786055335,0.0,MBB,15.31,0.0
2023-12-18,0.47160546402233194,0.5405372846644982,0.009759923709019347,0.5122950819672131,0.4962630792227204,22.253752808152424,0.48333333333333334,0.5,0.5,0.05754703272170668,-0.0020635575732562694,HPG,24.18,0.0
2023-12-18,1.6332892490116677,0.5805927466528013,1.08437967922616,0.49775397373877,0.5921052631578949,41.64452743093983,0.5,0.65,0.49206349206349204,0.052482026965406034,0.03630234668741106,FPT,79.93,1.0
2023-12-18,-0.09688781379799494,0.5201099175618286,-0.05594334666281853,0.45778229908443535,0.4410256410256409,13.176067691865951,0.4166666666666667,0.45,0.48412698412698413,0.05719642134348005,-0.017692307692307674,TPB,12.77,0.0
2023-12-18,-1.3044229942060497,0.47446300715990447,-0.25119091917868985,0.42509363295880154,0.5046728971962617,30.701472493684953,0.4666666666666667,0.5,0.4444444444444444,0.05965155701809807,0.0022172949002217113,VRE,22.6,0.0
2023-12-18,-0.0905657279575145,0.5226730310262531,-0.09135207573068094,0.4839537869062901,0.3757575757575756,8.611005372682579,0.4166666666666667,0.4,0.4246031746031746,0.06227919222909268,-0.04403866809881851,SHB,8.9,0.0
2023-12-18,-1.058244290795038,0.4686520376175548,-0.2640498314313149,0.37266553480475373,0.23655913978494594,21.420141009997934,0.35,0.15,0.43253968253968256,0.06517883200895042,-0.024043179587831087,SSB,19.89,0.0
2023-12-18,0.0756751916383891,0.5347043701799485,0.15077352564687807,0.5330188679245285,0.5512195121951222,12.003663040598248,0.48333333333333334,0.55,0.4444444444444444,0.059427253837489584,0.013299556681444002,ACB,16.0,0.0
2023-12-18,-0.2752363756116427,0.5061475409836066,-0.030388337735805848,0.44453711426188486,0.4258064516129032,18.22885725233491,0.4166666666666667,0.5,0.4444444444444444,0.058170501927710415,-0.030605455755156274,TCB,14.57,0.0
2023-12-19,-0.3891722905180828,0.5076335877862596,-0.4491045244169598,0.4638157894736843,0.31656804733727867,16.66749272277099,0.4666666666666667,0.35,0.4880952380952381,0.16916932284477318,-0.06828193832599105,VPB,16.92,0.0
2023-12-19,-0.09748239762419075,0.5199900049975011,-0.051673392003991125,0.4726522187822497,0.4895833333333331,13.175838318771548,0.43333333333333335,0.5,0.48412698412698413,0.0561617639274167,-0.003103180760279378,TPB,12.85,0.0
2023-12-19,-0.6767830001653934,0.45473919220621073,-0.2042812298368446,0.45642540620384026,0.4553314121037461,50.89551619230916,0.4666666666666667,0.5,0.42857142857142855,0.05695918325781104,-0.015930113052415318,BVH,38.3,0.0
2023-12-19,-1.8801145256656753,0.47335195530726254,-1.332373092671503,0.37890474354030074,0.36676427525622274,66.90518041826161,0.35,0.35,0.4166666666666667,0.11408695677645325,-0.05063291139240511,GAS,68.25,0.0
2023-12-19,0.3843248394921126,0.558198810535259,0.15660959881516945,0.5763546798029555,0.5362318840579708,11.907863210216004,0.4666666666666667,0.55,0.503968253968254,0.05668052973829293,0.013360053440213626,HDB,15.17,0.0
2023-12-19,-1.9384739913173235,0.45332618025751065,0.2032229649545485,0.4751381215469614,0.5416666666666667,74.50192976734213,0.4666666666666667,0.45,0.3968253968253968,0.05144283951202444,0.014084507042253502,VIC,43.2,1.0
2023-12-19,0.08901143711842607,0.5240253853127834,-0.1259791662452301,0.520559559135227,0.4557956777996071,23.05077963994845,0.5666666666666667,0.55,0.5238095238095238,0.05800623756028081,-0.022647206844489176,GVR,19.42,0.0
2023-12-19,-0.09984653103754049,0.5208761122518822,-0.10760516155774802,0.494750656167979,0.36024844720496907,8.611218457738218,0.4166666666666667,0.35,0.42063492063492064,0.06340798494778813,-0.048128342245989275,SHB,8.9,0.0
2023-12-19,0.10190911734660268,0.5366894197952218,0.2099919244819457,0.5471478463329454,0.5740740740740743,12.01001644237789,0.5,0.55,0.4444444444444444,0.06930204031528443,0.020176544766708826,ACB,16.18,0.0
2023-12-19,-0.10345101284480229,0.519838601210491,-0.13208329763030058,0.4789615040286483,0.43111111111111144,13.506341983740096,0.5,0.45,0.47619047619047616,0.060436825674236375,-0.02097428958051417,VIB,14.47,0.0
2023-12-19,-1.0696938538344334,0.5143838557320738,-0.8594612595882651,0.424,0.33536585365853666,22.2925664251216,0.4,0.35,0.5079365079365079,0.1238310052087575,-0.09215017064846409,STB,26.6,0.0
2023-12-19,-1.5575208169760586,0.48030487414334205,-0.7852143149814523,0.40332397003745313,0.38065194532071495,72.16855820824858,0.4166666666666667,0.35,0.43253968253968256,0.07302631061380696,-0.03599175519264319,VNM,60.8,0.0
2023-12-19,0.4689326873569968,0.542795492687605,0.055267337772228586,0.5203761755485893,0.5101744186046513,22.255679697057122,0.48333333333333334,0.5,0.5,0.055177107369266454,0.005693371289142046,HPG,24.73,0.0
2023-12-19,-0.4630604430504306,0.5145509039930387,-0.3138798919425163,0.44506726457399104,0.508891928864569,44.36573590856856,0.4666666666666667,0.5,0.5,0.05669197943274944,0.0041296060991105055,PLX,31.61,1.0
2023-12-19,0.4460322096402507,0.5500455419491955,-0.015921149016790537,0.5141618497109828,0.4816132858837486,19.031626260244998,0.5,0.45,0.503968253968254,0.05347178888173126,-0.012199921290830362,SSI,25.1,0.0
2023-12-19,-0.9457331738784518,0.5324430149629422,-1.3150656575560191,0.4341479972844536,0.2673521850899752,38.00654168972642,0.43333333333333335,0.3,0.503968253968254,0.0968226594036377,-0.06248921111686512,VCB,54.31,0.0
2023-12-19,0.34484067620208947,0.5541195476575121,-0.007031868591230506,0.5822660098522168,0.46052631578947356,8.205449278004242,0.5333333333333333,0.45,0.5357142857142857,0.058915261276766134,-0.019292604501607746,LPB,12.2,0.0
2023-12-19,-0.007089421094825354,0.508085896076352,-0.015690154218042096,0.48105134474327627,0.5266106442577033,23.612580627058932,0.4166666666666667,0.4,0.4880952380952381,0.058623611531916024,0.007221588749525054,CTG,26.5,1.0
2023-12-19,-2.4982141287813917,0.4719298245614035,-0.41932954146363954,0.4338942307692308,0.5256410256410257,64.81820861388171,0.43333333333333335,0.4,0.46825396825396826,0.05412988446982043,0.010230179028132946,VHM,39.5,0.0
2023-12-19,-2.781517486985095,0.44332493702770776,-0.31906304795772655,0.4295039164490862,0.44690265486725683,78.84197988933482,0.4666666666666667,0.45,0.4642857142857143,0.06038816840396136,-0.03715170278637758,MSN,62.2,0.0
2023-12-19,-0.013263118462479184,0.5237324703344121,0.028099897951706865,0.4948688711516534,0.5123456790123455,13.19914691990634,0.43333333333333335,0.3,0.48412698412698413,0.05557714721321535,0.0025974025974024872,MBB,15.44,0.0
2023-12-19,-0.2630180212239175,0.5055395978662289,-0.008080962672130099,0.463960231980116,0.48623853211009177,18.228037563547577,0.43333333333333335,0.55,0.4444444444444444,0.05739827201486785,-0.006028131279303461,TCB,14.84,0.0
2023-12-19,-1.0978377229986194,0.4446475854242844,0.08488025138770894,0.4594594594594594,0.5496855345911948,60.196683580437515,0.36666666666666664,0.35,0.376984126984127,0.17440206051542323,0.027008547008547046,BCM,60.08,1.0
2023-12-19,0.8450319509568942,0.5268552281462501,0.782016168944125,0.5313139582480555,0.6213333333333337,24.227692609668395,0.45,0.5,0.4444444444444444,0.05505300414646086,0.05646912814148308,BID,34.05,0.0
2023-12-19,-2.5078981758779264,0.4472674527419053,-1.0398503873785785,0.40438821268417685,0.47484662576687114,74.90378652038305,0.4166666666666667,0.4,0.4166666666666667,0.060189026896276095,-0.014255910987482578,SAB,56.7,0.0
2023-12-19,-1.0409838203370754,0.46781789638932486,-0.24250821370091558,0.36347975882859607,0.23655913978494594,21.418690124702284,0.3333333333333333,0.15,0.42857142857142855,0.06471313412733798,-0.024043179587831087,SSB,19.89,0.0
2023-12-19,-1.928311584005698,0.48432819854514336,0.05837373087105391,0.40752836026125805,0.49150237933378654,46.478394973174254,0.43333333333333335,0.4,0.47619047619047616,0.06400156498882544,-0.0061606702809265945,MWG,40.33,0.0
2023-12-19,1.6174174638521919,0.5792253521126761,0.8665697613567147,0.5080575290244326,0.577944179714091,41.663714112882005,0.5166666666666667,0.65,0.49206349206349204,0.05236253857074131,0.029302623160588404,FPT,80.44,0.0
2023-12-19,1.1229416333130615,0.4847083926031294,-0.5322160406469578,0.5395232120451694,0.45381526104417674,124.07062803703631,0.55,0.55,0.48412698412698413,0.06102737047533732,-0.02157598499061908,VJC,104.3,0.0
2023-12-19,-1.2845777431814582,0.4751908396946565,-0.25485346753027827,0.4403846153846153,0.5092592592592592,30.6975083189133,0.48333333333333334,0.5,0.44841269841269843,0.058958135094568334,0.004424778761061843,VRE,22.7,0.0
2023-12-20,-1.09733497186771,0.4453469336355622,-0.07872614242975828,0.45957011258955993,0.5685534591194967,60.196713717745226,0.36666666666666664,0.4,0.376984126984127,0.06444321104747819,0.03745704467353961,BCM,60.38,0.0
2023-12-20,-1.5308241590820586,0.48245949738487054,-0.6163853038887623,0.4109082505199907,0.44337811900191954,72.15858520868265,0.4166666666666667,0.4,0.43253968253968256,0.06206789453531464,-0.018736106700539823,VNM,61.8,0.0
2023-12-20,-0.4608228013811697,0.5176606832657789,-0.2586048078122509,0.46231721034870643,0.5213333333333332,44.36376447631322,0.48333333333333334,0.5,0.503968253968254,0.055215862762754475,0.010091453800063155,PLX,32.03,1.0
2023-12-20,1.604098228083899,0.5790881221055378,0.7291107708527136,0.5029761904761905,0.552346570397112,41.68454102981398,0.5166666666666667,0.65,0.49206349206349204,0.051751534929977916,0.018335862417804716,FPT,80.53,0.0
