,MACD_20_40,RSI40,RSI20,RSI10,VWAP,MACD_1_5,changepoint_bocd,MACD_5_10,signal_momentum,RSI5,prediction,Symbol,Close,vol
2023-12-01,0.1147200692201018,0.5092936802973979,0.6795580110497235,0.6202090592334497,19.402602608983553,0.24833289672444536,0.03597157864113705,0.15047202140661398,0.0005012531328321135,0.7706422018348624,0.67436516,GVR,19.96,0.4661165588631026
2023-12-01,-0.00525141959285591,0.47807017543859653,0.5548387096774196,0.32291666666666613,15.290412043714039,-0.02275229214872887,0.03419497546664345,-0.051695542769120806,-0.008513425016371867,0.4489795918367354,0.079209626,MBB,15.14,0.22763706945293016
2023-12-01,-0.6748164654975852,0.41612262276468903,0.44799344799344765,0.436185133239831,73.44105915125489,0.30641242016334047,0.09468651623965632,-0.283067593327317,-0.06604147404570071,0.5234374999999991,0.02933069,GAS,70.71,0.2607859084063262
2023-12-01,-0.09040763520021855,0.43628013777267505,0.4162011173184357,0.3040935672514614,14.826053954257501,-0.027322183565152258,0.03458263481690777,-0.13005018214664155,-0.0431034482758621,0.4313725490196073,0.013841136,TCB,14.43,0.31558653896477445
2023-12-01,0.11550252913479397,0.5300387596899225,0.646919431279621,0.4090909090909096,25.961429692936967,-0.009123368141985111,0.035686449941906104,-0.014931111775592143,-0.0003800836183959211,0.2432432432432445,0.23602407,CTG,26.3,0.2017477956674591
2023-12-01,0.07975519694397981,0.5743243243243242,0.47945205479452063,0.40625000000000017,14.34303193029732,0.0484689102019189,0.03881807486077081,-0.07019672768853624,0.025334271639690265,0.3999999999999999,0.16133547,HDB,14.57,0.2371864259945624
2023-12-01,0.49583782034527246,0.5668789808917198,0.4847645429362882,0.49696969696969717,103.8138171598696,0.2644898558773008,0.3313503342982132,-0.5480988170600085,0.0019011406844107182,0.4516129032258069,0.2501521,VJC,105.4,0.3672507650828373
2023-12-01,-0.34795389677904254,0.4182939362795478,0.36822429906542054,0.22972972972972883,21.21394034695413,-0.12697052088022787,0.07897598639183415,-0.1666915118361878,-0.0715613382899628,0.1698113207547175,0.0016071099,SSB,19.98,0.28633903151079443
2023-12-01,0.07836575391199574,0.5900439238653,0.5070422535211266,0.4864864864864861,11.8372514430822,0.06541289942643047,0.03589026168535799,-0.009276002574090114,0.051724137931034475,0.5882352941176469,0.39528465,LPB,12.2,0.3254560726483418
2023-12-01,0.040865799985725815,0.5112781954887218,0.5238095238095236,0.2898550724637673,9.051176809409451,-0.012772033625546797,0.08141494069870797,-0.061413440263523356,0.03797468354430378,0.37499999999999933,0.10349227,SHB,9.02,0.32279796088752727
2023-12-01,-0.25296147496624855,0.4573341974508533,0.5250266240681576,0.5572755417956655,55.36749796628616,0.16984525940822692,0.04959985078974134,0.4447754196599547,-0.0714761746084639,0.7267904509283813,0.09942631,SAB,55.73,0.4299266577308563
2023-12-01,0.02892333971097827,0.5115473441108547,0.5382436260623231,0.44604316546762646,14.590380897083612,0.1061335516090427,0.03466541344189737,-0.032497962563281746,0.03300561797752821,0.5731707317073177,0.33491096,VIB,14.71,0.2923144862246557
2023-12-01,-0.00546269980882208,0.5075528700906343,0.4870967741935484,0.2612612612612618,15.709669986536728,-0.043871964155728804,0.03396042661936396,-0.09184747972157226,0.0019518542615486467,0.3947368421052632,0.045524992,ACB,15.4,0.22692759828879866
2023-12-01,0.27311578256350444,0.5549777117384843,0.6082148499210107,0.5468750000000001,19.484205173898925,0.13201712377229669,0.04339805699450673,0.05856650829124277,0.10460704607046067,0.6557377049180328,0.7687627,HPG,20.38,0.36012973888353994
2023-12-01,-0.6492452948538414,0.3267663043478261,0.5192761605035403,0.14589665653495387,59.573255624374674,-0.12717564856729524,0.04458254143445124,-0.2960615344918267,-0.08666560458817918,0.6233766233766226,0.0070816195,BCM,57.33,0.24037253128942163
2023-12-04,-0.6095767389169922,0.35522788203753364,0.5230288836846215,0.3419203747072605,59.479011538454266,0.5685495600042714,0.045533283118987786,-0.11303445652793442,-0.05647249190938508,0.7716535433070879,0.09546098,BCM,58.31,0.24333378751369347
2023-12-04,-0.003014260203162422,0.48902821316614437,0.5107692307692308,0.4426229508196727,15.706409692974026,0.13741868872168617,0.033998366200291355,-0.04392013284903129,0.02287581699346397,0.8333333333333333,0.39132777,ACB,15.65,0.22780755113875797
2023-12-04,-0.3528042906834976,0.4188911704312116,0.25221238938053103,0.27848101265822806,21.185524703769133,-0.051313679899308795,0.07757767462471006,-0.14803823921036496,-0.08245533669262473,0.2592592592592608,0.0005882961,SSB,20.03,0.28184528428491135
2023-12-04,-0.7643761621014491,0.4051600573339703,0.562005277044855,0.4635036496350369,40.916855873553864,0.8686563576721227,0.03495754621778385,-0.044132818991336364,-0.07102672292545698,0.8844621513944226,0.32736164,MWG,39.63,0.4919448527922969
2023-12-04,-0.2538823256502667,0.456140350877193,0.5328185328185329,0.5268817204301075,43.237023691407835,0.5746723072171989,0.08403017056419154,-0.03145407162013214,-0.010368663594469973,0.7037037037037044,0.3388766,VIC,42.95,0.3436605031936015
2023-12-04,0.0435074594591498,0.5264116575591986,0.5161290322580645,0.4555555555555555,9.057465386189394,0.1314853091546393,0.08766010293550477,-0.02036875102145075,0.07827102803738306,0.8918918918918939,0.7130021,SHB,9.23,0.3238454623941225
2023-12-04,0.12155060688053965,0.5226377952755906,0.6256281407035176,0.5333333333333332,25.993266223963577,0.1605844190871366,0.03622273150444433,0.024272747786646676,0.012585812356979531,0.7727272727272765,0.7159972,CTG,26.55,0.19984272859933158
2023-12-04,-0.21599788621200844,0.46172300981461284,0.462485345838218,0.5781584582441109,55.374264934475065,-0.053436493011894015,0.04411070226967939,0.3517506427748529,-0.045751633986928164,0.5601374570446727,0.049162112,SAB,55.48,0.4228432982536269
2023-12-04,0.06513565998503523,0.4947429906542057,0.6289926289926289,0.7123287671232874,32.29603142207531,0.42834569402587164,0.0918608065411468,0.3922135279070673,0.004252733900364625,0.7882736156351783,0.6571694,PLX,33.06,0.32690122406871114
2023-12-04,-0.47784982912125074,0.392,0.4375,0.5737704918032788,24.017479842355208,0.21077913625975953,0.050485896619218026,-0.056933364153074706,-0.11538461538461542,0.5769230769230768,0.022663947,VRE,23.0,0.4077434895503153
2023-12-04,0.1777095919608911,0.47949831162566325,0.6394075981970379,0.6747159090909091,77.93288406825076,1.003673199002037,0.03534888103615368,0.3783679093602643,0.028560351512018745,1.0,0.9457434,FPT,79.59,0.2900608763708747
2023-12-04,0.2927674352128449,0.5559673832468495,0.6050955414012735,0.5903954802259884,19.543057894326715,0.38801141064955047,0.06053101741241688,0.13608163322132327,0.14576457645764562,0.7861635220125782,0.9400741,HPG,20.83,0.3585483205107736
2023-12-04,0.03610049967599771,0.508710801393728,0.5275362318840578,0.5384615384615382,14.605328031246284,0.17075569878487684,0.03529697651158966,0.012211599650905569,0.06067094932191286,0.8857142857142856,0.6829443,VIB,14.86,0.2886811392569643
2023-12-04,-0.12872242736163386,0.4599236641221375,0.4662309368191723,0.5,18.567151085893357,0.1478100574732366,0.08599535334924611,-0.019220772252825924,-0.02857142857142858,0.6799999999999988,0.11702293,VPB,18.02,0.2963375081955244
2023-12-04,-0.04868424477055555,0.4611842105263157,0.5207296849087895,0.5225988700564969,38.84690492702217,0.3447063392706369,0.04834062729645985,0.04320027056861875,0.011648977478643463,0.725806451612903,0.34016317,BVH,39.08,0.21156057132763922
2023-12-04,-0.31815702367833865,0.4292452830188679,0.42603550295857995,0.38372093023255816,29.13204107845149,0.2898924062334487,0.06781053471049626,-0.24725105571712902,-0.0505050505050505,0.6904761904761908,0.07413464,STB,28.2,0.3731952760651435
2023-12-04,0.06224153101287477,0.5187319884726225,0.5783972125435539,0.5,12.757144844304106,0.11532622366575929,0.05235303145061235,0.0257054972098274,0.04585679806918752,1.0,0.75106764,TPB,13.0,0.2781997987794736
2023-12-04,-0.5187841340022459,0.42067736185383253,0.40328820116054137,0.4436274509803921,63.89474556568892,0.33586821056980654,0.08382090987614221,-0.17303746589598035,-0.019937205651491374,0.619771863117871,0.03960299,VNM,62.43,0.21867647084498673
2023-12-04,0.0839123029895692,0.5947712418300652,0.5324675324675325,0.44117647058823534,14.350462488811804,0.19231260422464125,0.03846563522652458,-0.01373337303624389,0.05710206995003575,0.8333333333333333,0.72904116,HDB,14.81,0.23710275653309335
2023-12-04,0.15155020321580892,0.5167785234899329,0.704081632653061,0.6064981949458484,19.43208445216442,0.46555525824537014,0.037182846307916295,0.2288938830210938,0.0619146722164412,1.0,0.93491644,GVR,20.41,0.46216156583304197
2023-12-04,0.07673923991823628,0.5725190839694657,0.48529411764705876,0.4864864864864861,11.847973693411475,0.043608599033344575,0.03588657420007222,0.002319763279057696,0.04095563139931735,1.0,0.52582824,LPB,12.2,0.32007446332327355
2023-12-04,-0.0003290945837672865,0.48484848484848475,0.5157894736842105,0.5247524752475243,15.290914598093076,0.13149847013900562,0.03431450655233305,-0.012415069593528116,0.014531043593130732,0.8979591836734708,0.46296713,MBB,15.36,0.22778562668254307
2023-12-04,-0.11927532639689531,0.5229492187499999,0.3953488372093026,0.4908536585365851,57.679293809930364,0.34450018473059174,0.043431496942807464,-0.14365232390605343,0.01786978060863409,0.54375,0.1369649,VCB,57.53,0.17580554162883835
2023-12-04,0.46800661769714225,0.5689381933438987,0.4789915966386555,0.5029940119760478,103.85786548908285,0.4429932313162226,0.19095472236968503,-0.34776798552506705,0.022222222222222143,0.4893617021276594,0.28471932,VJC,105.8,0.3611167194990125
2023-12-04,-0.610025603057224,0.39888953828170665,0.5,0.5403022670025189,73.37710583124866,0.9909416001654137,0.09223200863109292,-0.006425884253062009,-0.01990456714383082,0.7283105022831053,0.28891614,GAS,71.89,0.2617286634415097
2023-12-04,-0.4438522628399042,0.40594059405940586,0.5123966942148759,0.8507462686567162,41.327610912279674,0.38163077505127774,0.12077381164720496,0.30936072346690935,-0.07191011235955058,0.8260869565217397,0.25447643,VHM,41.3,0.387760218918082
2023-12-04,0.37596294037850697,0.564272782136391,0.6339712918660291,0.643678160919541,30.948541406197556,0.43211044241692065,0.03839849478702456,0.26881026645910566,0.11302876480541446,0.8238095238095245,0.94611865,BID,32.89,0.26038160585076403
2023-12-04,0.23690753775505868,0.5061095782420182,0.6618575293056809,0.5770491803278689,24.19884770004015,1.0149618005186731,0.1470709960479852,0.27067327203093683,0.09794893260778559,0.9076305220883534,0.9439913,SSI,26.23,0.5384345077491163
2023-12-04,-0.08858189860270826,0.4476940382452193,0.4485488126649077,0.3945945945945947,14.819661939994804,0.12178520932486592,0.03439394163426356,-0.07872794768835156,-0.022696929238985253,0.7471264367816097,0.09988675,TCB,14.64,0.31364553986733373
2023-12-04,-0.7787462660236244,0.39556377079482435,0.4625000000000001,0.4385964912280704,64.31507355721602,0.3568706306413105,0.037058743078466135,-0.35720793696848574,-0.0575757575757575,0.6065573770491807,0.059012357,MSN,62.2,0.41499565032884767
2023-12-05,0.003897092607667574,0.475,0.5404411764705881,0.47826086956521685,15.29186707691904,0.08766564597629767,0.03437597173573759,0.009763058035781924,0.008535784635587573,0.8148148148148172,0.3537935,MBB,15.36,0.22402524455511177
2023-12-05,-0.13336018902628055,0.43744120413922866,0.4439834024896267,0.3544303797468358,18.549830121263632,-0.11479329399249849,0.08567941365747801,-0.041810378640107615,-0.04582210242587603,0.397849462365591,0.01208513,VPB,17.7,0.2956182606178692
2023-12-05,0.042090567402476964,0.4878934624697336,0.553191489361702,0.5285714285714286,14.609604472112954,0.11383713150644326,0.035698594273727194,0.035858516094601,0.03481894150417819,0.8431372549019605,0.5633235,VIB,14.86,0.2839295409717603
2023-12-05,0.07664476716540847,0.5725190839694658,0.4776119402985076,0.4242424242424243,11.857462525266206,0.05573906552436192,0.035905219363737334,0.014563671377922915,0.04081632653061229,1.0,0.47001716,LPB,12.24,0.3147975684270531
2023-12-05,-0.33096292503239155,0.419953596287703,0.4285714285714286,0.3369565217391306,29.11171567345643,-0.07340506185537521,0.06025026905064833,-0.2189697773515853,-0.07333333333333336,0.4000000000000004,0.009348393,STB,27.8,0.3688720294896431
2023-12-05,0.2810200493276902,0.5093216977389924,0.6790009250693803,0.5475040257648953,24.239484497547547,0.5233078623381964,0.24126055931959267,0.340365467085487,0.0726072607260726,0.8091286307053939,0.67875385,SSI,26.0,0.5305743896727869
2023-12-05,-0.5515487214405681,0.4011166617690273,0.5068597560975612,0.5,73.34135168309204,0.6606277275428027,0.09865405247359257,0.14485893005591777,-0.027067262146433846,0.7166666666666675,0.18956034,GAS,71.89,0.25742475202244786
2023-12-05,-0.40475461001935287,0.4321133412042504,0.6849489795918368,0.7692307692307694,59.64781675417788,3.0723663458934283,0.20418658005305743,0.6056627361797098,0.01201103716929075,0.945386064030132,0.9955628,BCM,62.35,0.3142714520070475
2023-12-05,-0.35738576614079776,0.41375770020533875,0.3015873015873016,0.26190476190476175,21.16421780572492,-0.06754245266290937,0.06825842486571228,-0.13646611788931295,-0.12021136063408189,0.23728813559322134,0.000420591,SSB,19.98,0.2771950136662314
2023-12-05,0.12409161050223005,0.513888888888889,0.6178660049627791,0.5605095541401279,26.005084947778748,0.07372294539958801,0.03637689482797462,0.03661114763998441,0.0037878787878788955,0.8500000000000028,0.66265106,CTG,26.5,0.19674914777096852
2023-12-05,0.4128256735240967,0.5613207547169811,0.48717948717948706,0.45454545454545453,103.88213333025165,-0.17133784425877252,0.08961448063650537,-0.32346176888538025,0.014478764478764505,0.4270833333333329,0.17657506,VJC,105.1,0.35602098868299314
2023-12-05,-0.005054841516894726,0.4641148325358852,0.50609756097561,0.37600000000000056,15.704915982819747,0.024945792258304067,0.03396400187358923,-0.03026498261256627,0.011711125569290992,0.6666666666666677,0.13349694,ACB,15.55,0.22494387968388838
2023-12-05,0.04016703612408179,0.5072202166064982,0.5161290322580645,0.37373737373737403,9.060168082623035,0.0009902060942472701,0.08156265451229226,-0.016439792350128712,0.03291713961407483,0.5952380952380953,0.16673078,SHB,9.1,0.32155772595535864
2023-12-05,-0.08950758372349021,0.43215507411630555,0.46321525885558584,0.4010989010989011,14.81490709749581,0.034523472574875314,0.034286684605919306,-0.05656681420995646,-0.041447368421052566,0.5396825396825402,0.038888507,TCB,14.57,0.3086608511184907
2023-12-05,0.39543735481960596,0.5580975316074656,0.6250000000000006,0.5695876288659805,30.980213566199865,0.20807362641940585,0.03872061630692551,0.26720967537004015,0.0818752063387258,0.7012195121951238,0.8118276,BID,32.77,0.2566391579786563
2023-12-05,-0.527218981698617,0.398217468805704,0.3864689527340128,0.3598233995584988,63.849478362382314,-0.19608785786864757,0.07748502016613883,-0.1861291000971761,-0.031196112243298324,0.4379310344827588,0.0067497506,VNM,61.8,0.2165553660853159
2023-12-05,-0.03815774559103602,0.4435590969455509,0.5295109612141655,0.4959785522788202,38.84971656844934,0.10313755859252183,0.04852308628853858,0.05878076439574187,0.0005145356315925387,0.551546391752578,0.16738713,BVH,38.89,0.20849214116803783
2023-12-05,0.30035986851762786,0.5353383458646617,0.5854037267080746,0.5218658892128283,19.570174007961214,0.1320076059205917,0.06413921262324543,0.14133235695156188,0.13531353135313529,0.6394557823129258,0.7807108,HPG,20.64,0.354303899714621
2023-12-05,-0.20819443772026602,0.45575888051668456,0.4718899521531101,0.5390862944162439,55.373216320953354,-0.4356243247835536,0.04438754341397935,0.18879847606964262,-0.07375527426160333,0.3712374581939804,0.014138616,SAB,54.88,0.41682143228070845
2023-12-05,0.061809423935411445,0.5164992826398853,0.5646258503401362,0.5,12.760768850271702,0.003550815745455793,0.05117300829492,0.02183794821597118,0.014960629921259905,0.7555555555555564,0.34837577,TPB,12.89,0.27497150278876586
2023-12-05,0.2830264267287532,0.48471824259789875,0.6684981684981682,0.6747159090909085,78.02019217463484,1.349115453950887,0.03629620327464964,0.6161269820182156,0.030423111338361286,1.0,0.9704119,FPT,80.61,0.2872575780694143
2023-12-05,-0.13106804875909717,0.4881850175967822,0.41001855287569566,0.37910447761194077,57.66723052839054,-0.043666543122910184,0.04181906715428342,-0.12745236822727435,-0.00712671649574137,0.43283582089552197,0.02743012,VCB,57.12,0.1741828247275968
2023-12-05,-0.23307550696345203,0.4588235294117647,0.5287356321839081,0.5212765957446804,43.230923137466064,0.2831148689493119,0.09102458620111505,0.03859867729349986,-0.014959723820483495,0.5869565217391299,0.18092178,VIC,42.8,0.33807129350765214
2023-12-05,-0.4260363391920663,0.37541528239202654,0.5210084033613445,0.6750000000000002,41.313032562406825,-0.2789128141412007,0.08804373118939754,0.18972694124016698,-0.09192825112107628,0.4418604651162788,0.016052326,VHM,40.5,0.38487193302382283
2023-12-05,-0.7927910987177071,0.3919413919413919,0.4868421052631578,0.35714285714285765,64.26694762165296,-0.295419576933746,0.03651696942023619,-0.35938055617294395,-0.08221225710014957,0.5076923076923078,0.014714269,MSN,61.4,0.40913768542355183
